<<<<<<< HEAD
 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Journeys originating on NR,,,,,,,,,,
From,,To,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday Total
536,Cannon Street                 ,724,Temple                        ,16,251,53,37,0,0,356
536,Cannon Street                 ,728,Tottenham Court Road          ,7,43,0,10,0,0,60
536,Cannon Street                 ,731,Tower Hill                    ,22,308,43,0,6,0,379
536,Cannon Street                 ,734,Turnham Green                 ,2,15,0,0,0,0,16
536,Cannon Street                 ,741,Victoria                      ,47,227,43,95,79,0,492
536,Cannon Street                 ,745,Warren Street                 ,0,46,0,0,0,0,46
536,Cannon Street                 ,748,Watford                       ,0,0,0,16,0,0,16
536,Cannon Street                 ,755,West Brompton                 ,0,78,13,0,0,0,91
536,Cannon Street                 ,760,West Kensington               ,0,11,1,0,0,0,12
536,Cannon Street                 ,761,Westminster                   ,19,200,93,65,0,0,377
536,Cannon Street                 ,763,Whitechapel                   ,22,125,18,7,46,0,217
536,Cannon Street                 ,767,Wimbledon                     ,0,7,0,0,0,0,7
539,Chalfont & Latimer            ,852,Canary Wharf                  ,0,1,0,0,0,0,1
539,Chalfont & Latimer            ,543,Chesham                       ,0,0,0,70,0,0,70
539,Chalfont & Latimer            ,680,Queen's Park                  ,0,0,0,8,0,0,8
718,Charing Cross                 ,500,Acton Town                    ,0,0,6,0,0,0,6
718,Charing Cross                 ,503,Aldgate East                  ,0,0,0,15,0,0,15
718,Charing Cross                 ,505,Alperton                      ,0,18,0,0,0,0,18
718,Charing Cross                 ,506,Amersham                      ,0,18,2,0,0,0,20
718,Charing Cross                 ,508,Archway                       ,0,36,17,17,0,0,70
718,Charing Cross                 ,510,Arsenal                       ,0,0,0,9,0,0,9
718,Charing Cross                 ,511,Baker Street                  ,13,393,171,15,0,0,593
718,Charing Cross                 ,516,Barons Court                  ,0,12,0,0,0,0,12
718,Charing Cross                 ,517,Bayswater                     ,0,0,0,13,0,0,13
718,Charing Cross                 ,519,Belsize Park                  ,0,6,0,0,0,0,6
718,Charing Cross                 ,787,Bermondsey                    ,0,0,0,0,0,28,28
718,Charing Cross                 ,524,Bond Street                   ,14,44,47,0,0,0,105
718,Charing Cross                 ,527,Bounds Green                  ,0,0,0,8,0,0,8
718,Charing Cross                 ,532,Burnt Oak                     ,3,6,0,0,0,0,9
718,Charing Cross                 ,534,Caledonian Road               ,0,1,0,0,0,0,1
718,Charing Cross                 ,535,Camden Town                   ,2,40,186,0,0,0,229
718,Charing Cross                 ,852,Canary Wharf                  ,0,0,0,0,0,0,0
718,Charing Cross                 ,540,Chalk Farm                    ,1,3,0,0,0,0,5
718,Charing Cross                 ,541,Chancery Lane                 ,0,57,0,0,10,0,67
718,Charing Cross                 ,550,Cockfosters                   ,0,0,0,1,0,0,1
718,Charing Cross                 ,551,Colindale                     ,2,11,0,0,0,0,13
718,Charing Cross                 ,553,Covent Garden                 ,0,6,62,0,0,0,68
718,Charing Cross                 ,560,Ealing Broadway               ,3,48,0,40,0,0,90
718,Charing Cross                 ,562,Earl's Court                  ,0,0,0,0,0,21,21
718,Charing Cross                 ,563,East Acton                    ,8,12,0,0,0,0,20
718,Charing Cross                 ,565,East Finchley                 ,0,0,0,1,0,0,1
718,Charing Cross                 ,568,Edgware                       ,0,0,7,0,0,0,8
718,Charing Cross                 ,774,Edgware Road (Bak)            ,68,347,122,0,56,0,593
718,Charing Cross                 ,570,Elephant & Castle             ,0,0,12,1,0,0,14
718,Charing Cross                 ,542,Embankment                    ,0,0,14,0,0,0,14
718,Charing Cross                 ,574,Euston                        ,17,141,81,17,9,0,265
718,Charing Cross                 ,578,Finchley Central              ,0,2,0,0,0,0,2
718,Charing Cross                 ,579,Finchley Road                 ,0,5,0,0,0,0,5
718,Charing Cross                 ,580,Finsbury Park                 ,0,41,25,102,0,0,168
718,Charing Cross                 ,583,Gloucester Road               ,0,6,0,0,0,0,6
718,Charing Cross                 ,586,Goodge Street                 ,4,73,86,35,0,0,198
718,Charing Cross                 ,590,Green Park                    ,0,73,1,0,0,0,74
718,Charing Cross                 ,589,Greenford                     ,0,39,0,0,0,0,39
718,Charing Cross                 ,593,Hammersmith (Dis)             ,0,65,19,0,0,0,84
718,Charing Cross                 ,594,Hampstead                     ,0,6,37,7,0,17,67
718,Charing Cross                 ,595,Hanger Lane                   ,27,49,0,0,0,0,76
718,Charing Cross                 ,596,Harlesden                     ,0,0,0,7,0,0,7
718,Charing Cross                 ,597,Harrow & Wealdstone           ,0,4,0,0,0,0,4
718,Charing Cross                 ,598,Harrow-on-the-Hill            ,1,6,0,0,2,0,8
718,Charing Cross                 ,601,Hendon Central                ,0,6,33,0,0,0,40
718,Charing Cross                 ,602,High Barnet                   ,0,1,10,0,0,0,11
718,Charing Cross                 ,603,Highbury & Islington          ,1,7,1,18,0,0,26
718,Charing Cross                 ,604,Highgate                      ,0,8,0,1,0,0,10
718,Charing Cross                 ,607,Holborn                       ,3,29,58,0,0,0,90
718,Charing Cross                 ,608,Holland Park                  ,0,22,0,0,11,0,33
718,Charing Cross                 ,609,Holloway Road                 ,1,17,1,0,0,0,18
718,Charing Cross                 ,611,Hounslow Central              ,0,0,3,0,0,0,3
718,Charing Cross                 ,614,Hyde Park Corner              ,7,40,0,19,0,0,65
718,Charing Cross                 ,616,Kennington                    ,0,9,0,0,0,0,9
718,Charing Cross                 ,617,Kensal Green                  ,0,8,37,0,0,0,46
718,Charing Cross                 ,619,Kentish Town                  ,11,49,43,0,5,0,108
718,Charing Cross                 ,623,Kilburn Park                  ,0,14,10,12,0,38,74
718,Charing Cross                 ,625,King's Cross St. Pancras      ,0,95,34,78,0,0,207
718,Charing Cross                 ,626,Knightsbridge                 ,2,131,0,31,0,0,163
718,Charing Cross                 ,627,Ladbroke Grove                ,1,3,49,0,0,0,52
718,Charing Cross                 ,628,Lambeth North                 ,0,0,1,0,0,0,1
718,Charing Cross                 ,629,Lancaster Gate                ,5,40,0,0,0,0,45
718,Charing Cross                 ,630,Latimer Road                  ,0,0,0,0,0,0,0
718,Charing Cross                 ,631,Leicester Square              ,1,9,63,37,19,0,128
718,Charing Cross                 ,635,London Bridge                 ,0,0,72,6,0,0,78
718,Charing Cross                 ,637,Maida Vale                    ,0,23,16,57,0,0,96
718,Charing Cross                 ,640,Marble Arch                   ,0,16,34,1,0,0,50
718,Charing Cross                 ,641,Marylebone                    ,60,483,71,65,0,9,687
718,Charing Cross                 ,643,Mill Hill East                ,0,0,7,0,0,0,7
718,Charing Cross                 ,648,Mornington Crescent           ,0,16,18,10,0,0,46
718,Charing Cross                 ,650,Newbury Park                  ,0,20,0,0,0,0,20
718,Charing Cross                 ,653,North Acton                   ,0,35,0,0,0,0,35
718,Charing Cross                 ,657,Northolt                      ,0,0,0,22,0,0,22
718,Charing Cross                 ,660,Northwick Park                ,0,10,2,0,0,0,12
718,Charing Cross                 ,663,Notting Hill Gate             ,0,46,28,0,0,0,74
718,Charing Cross                 ,664,Oakwood                       ,0,18,0,0,0,0,18
718,Charing Cross                 ,665,Old Street                    ,0,0,5,0,0,0,5
718,Charing Cross                 ,667,Osterley                      ,0,0,0,0,31,0,31
718,Charing Cross                 ,669,Oxford Circus                 ,98,1325,756,57,0,0,2236
718,Charing Cross                 ,670,Paddington                    ,174,911,351,243,0,1,1680
718,Charing Cross                 ,672,Parsons Green                 ,0,0,0,0,15,0,15
718,Charing Cross                 ,674,Piccadilly Circus             ,13,194,218,49,0,0,474
718,Charing Cross                 ,776,Pimlico                       ,0,0,1,0,0,0,1
718,Charing Cross                 ,675,Pinner                        ,0,13,0,0,0,0,13
718,Charing Cross                 ,680,Queen's Park                  ,0,40,0,5,0,33,78
718,Charing Cross                 ,681,Queensway                     ,0,47,36,0,0,0,84
718,Charing Cross                 ,685,Regent's Park                 ,39,391,147,0,32,0,609
718,Charing Cross                 ,690,Royal Oak                     ,0,1,0,0,0,0,1
718,Charing Cross                 ,694,Russell Square                ,0,22,43,26,0,0,90
718,Charing Cross                 ,698,Seven Sisters                 ,24,163,0,0,0,7,194
718,Charing Cross                 ,700,Shepherd's Bush (Cen)         ,10,89,0,83,0,0,182
718,Charing Cross                 ,704,South Ealing                  ,0,0,10,0,0,0,10
718,Charing Cross                 ,706,Southgate                     ,0,0,50,0,0,0,50
718,Charing Cross                 ,696,St. John's Wood               ,0,24,0,0,0,0,24
718,Charing Cross                 ,717,Stonebridge Park              ,8,21,0,2,0,0,32
718,Charing Cross                 ,719,Stratford                     ,0,0,0,0,0,0,0
718,Charing Cross                 ,727,Tooting Broadway              ,0,36,0,0,0,0,36
718,Charing Cross                 ,728,Tottenham Court Road          ,7,123,124,49,33,0,336
718,Charing Cross                 ,729,Tottenham Hale                ,10,26,0,0,0,0,36
718,Charing Cross                 ,735,Turnpike Lane                 ,5,20,0,0,0,0,26
718,Charing Cross                 ,740,Uxbridge                      ,0,11,12,3,0,0,27
718,Charing Cross                 ,741,Victoria                      ,0,44,28,0,0,0,72
718,Charing Cross                 ,742,Walthamstow Central           ,0,13,0,0,0,0,13
718,Charing Cross                 ,745,Warren Street                 ,5,111,59,14,0,25,214
718,Charing Cross                 ,746,Warwick Avenue                ,7,144,67,0,0,0,219
718,Charing Cross                 ,747,Waterloo                      ,0,3,12,6,1,0,22
718,Charing Cross                 ,751,Wembley Central               ,0,4,0,0,0,0,4
718,Charing Cross                 ,752,Wembley Park                  ,7,24,0,0,0,0,31
718,Charing Cross                 ,756,West Finchley                 ,0,0,2,0,0,0,2
718,Charing Cross                 ,759,West Harrow                   ,0,0,0,2,0,0,2
718,Charing Cross                 ,760,West Kensington               ,0,14,0,0,0,0,14
718,Charing Cross                 ,762,West Ruislip                  ,0,0,0,29,0,0,29
718,Charing Cross                 ,754,Westbourne Park               ,0,17,0,0,0,0,17
718,Charing Cross                 ,764,White City                    ,18,143,2,3,0,0,166
718,Charing Cross                 ,763,Whitechapel                   ,0,0,0,16,0,0,16
718,Charing Cross                 ,765,Willesden Green               ,0,0,76,0,0,0,76
718,Charing Cross                 ,766,Willesden Junction            ,0,0,3,0,0,2,5
718,Charing Cross                 ,767,Wimbledon                     ,0,0,37,0,0,0,37
718,Charing Cross                 ,770,Wood Green                    ,0,32,0,0,7,0,39
718,Charing Cross                 ,771,Woodside Park                 ,3,13,0,0,0,0,17
546,Chorleywood                   ,718,Charing Cross                 ,0,0,0,0,0,0,0
546,Chorleywood                   ,549,Clapham South                 ,0,0,0,8,0,0,8
546,Chorleywood                   ,634,Liverpool Street              ,2,2,0,0,0,0,4
546,Chorleywood                   ,646,Moor Park                     ,0,4,0,0,0,0,4
546,Chorleywood                   ,675,Pinner                        ,0,0,0,0,0,0,0
548,Clapham North                 ,512,Balham                        ,0,0,0,0,34,30,64
548,Clapham North                 ,549,Clapham South                 ,0,25,0,0,2,0,27
548,Clapham North                 ,552,Colliers Wood                 ,0,0,0,69,0,0,69
548,Clapham North                 ,635,London Bridge                 ,0,0,0,0,90,0,90
548,Clapham North                 ,647,Morden                        ,0,19,0,0,0,0,19
548,Clapham North                 ,711,South Wimbledon               ,0,0,39,0,0,0,39
548,Clapham North                 ,727,Tooting Broadway              ,0,14,0,8,0,0,22
560,Ealing Broadway               ,500,Acton Town                    ,85,15,0,123,0,0,223
